Pd He RT merge,Pd foil 0001.dat,Pd H2 RT merge
0.37506117477785034,0.4794038703751369,0.08174044760714236
0.3175492532176102,0.40680885818283374,0.009904842317051646
0.24920267619098518,0.3203315737863781,-0.0660514156354854
0.17446362384159064,0.22566710051125866,-0.1446117975078499
0.08679499711009338,0.11434364985611642,-0.22464193095222507
-0.004577973457371043,-0.0017954714529387905,-0.3034757057654923
-0.1009621050811555,-0.12447118685343306,-0.3797882069218388
-0.1999211861325983,-0.2506459907460808,-0.44929675961539584
-0.29916233781456153,-0.3772890228197835,-0.5146753812466089
-0.39518148643884826,-0.5000881492185716,-0.5672676120127361
-0.48663902466555986,-0.6172197693006324,-0.6105874848560555
-0.5729073763598971,-0.7278812743966929,-0.6442912597062003
-0.6457115884283062,-0.8215999501680916,-0.6588095783896952
-0.7111995925579861,-0.906065692918059,-0.6646362895645553
-0.7607054269031823,-0.9703010363774168,-0.65196213745298
-0.7948269732076155,-1.0149789930416446,-0.6243762702779132
-0.8188619155995778,-1.0468300451593409,-0.5872112256546604
-0.8155456771420425,-1.0437962158083787,-0.5271996143318755
-0.8015334192430511,-1.0270734136925244,-0.45983025909121444
-0.7683173792943075,-0.9857788189831986,-0.378898409556865
-0.7152676318662616,-0.9190095628747553,-0.28717206828606073
-0.651936323315072,-0.8390303756515105,-0.18989191304288144
-0.5656846591629254,-0.7294941980227004,-0.08386252246110634
-0.4707270504377793,-0.6086580216450349,0.023014618133486514
-0.36448280187937754,-0.4731897005848644,0.1316982742552403
-0.24745608066475644,-0.3235775428195104,0.23637294861370856
-0.12639532052461383,-0.16864142753652017,0.3384568762657523
-0.0001609251188541827,-0.006713366249013392,0.43139943373838774
0.12492179154601812,0.15399272642792067,0.5143581588824211
0.24982676602752482,0.31467390875543266,0.5899200498789829
0.3659503007112466,0.46449282705089656,0.6445112886692239
0.476968246557761,0.6079069612846482,0.6899670068577406
0.5761873099221813,0.736443585643581,0.7170495680295795
0.6606769584780566,0.846268322879419,0.7257064964788545
0.7365787309174419,0.9451716619260748,0.7240197198399563
0.7857537037398209,1.0099137475900744,0.6956274867200396
0.8227275816406453,1.0590012299992466,0.6567420361144559
0.8413968285048123,1.0845896811338795,0.6026842197889434
0.8357581923951642,1.078861029085131,0.5315664230149724
0.8187119796908103,1.0584059781949788,0.45340242397284775
0.7755197284970825,1.004129746316612,0.36082376854283
0.71845251895275,0.9318200737096142,0.2631272519423192
0.6483580466769456,0.8425726573559671,0.16087521604433058
0.5585424133879237,0.7275461276259862,0.0556871538547723
0.4624384879170595,0.6042392566897343,-0.04848441995014918
0.3541233887868138,0.46482108942255207,-0.14987141716640445
0.24087738453337706,0.31871623550248096,-0.24423873827634995
0.12397972999599566,0.16769896257549768,-0.33475984360148403
0.006219438077784384,0.015049903191716063,-0.4087716382592432
-0.1087583946816931,-0.13418235976414855,-0.4747517913723703
-0.21974163984394007,-0.2785694818464602,-0.5272152644285341
-0.3203274774982413,-0.4098106786916413,-0.5618960379358791
-0.4155524400061306,-0.534266270810854,-0.5875864878866436
-0.4925056707807939,-0.6353592186016233,-0.5900897476523942
-0.5583953694613673,-0.7222188957027916,-0.5810350196092133
-0.6111373414893494,-0.7921560335997029,-0.5585407296969724
-0.6410421263755457,-0.8325376411875175,-0.5172959079160991
-0.6607997189013176,-0.8597601716282207,-0.46834907259460035
-0.6580538331907632,-0.8577224109171669,-0.4046332029708641
-0.6397963080228759,-0.8354290408937353,-0.3329370841135536
-0.6099429035224173,-0.797984544817673,-0.25563126937067726
-0.5571328713972652,-0.7304019546615499,-0.1708795283331105
-0.496636453708135,-0.6526710873581804,-0.08524614107890915
-0.4225945894021113,-0.5570250889920291,0.0010138015063872602
-0.33860484023872117,-0.4480958200766316,0.08418917858279289
-0.24992814991606724,-0.3328800040607506,0.16500395188415687
-0.15351377660763632,-0.20707779961188363,0.23577528054750813
-0.05707811140808757,-0.08102984731804475,0.2997879221293532
0.04014689956870736,0.04635697754701179,0.35477857673476215
0.13254592908159357,0.16782681867075128,0.39445532865826133
0.2214020104711198,0.2848342736904026,0.42649734951031476
0.2999078105722751,0.3886701950738158,0.4402596582339316
0.3687739495066384,0.48005542740462825,0.44236809270925453
0.4292743109946436,0.5606505636770102,0.43385554464847886
0.46993876048294686,0.6154337682502572,0.40654621906242133
0.5019514970292508,0.6589171663130354,0.37203521276870793
0.5157959498771674,0.6786213099646298,0.3238204758072228
0.5136646654134545,0.6772972467627567,0.2665909069376588
0.5021686679928615,0.6636544714487402,0.2037866977858055
0.46643509163127267,0.6179331548986261,0.1316413234900224
0.4226355891351993,0.5614751510500309,0.05785852386731656
0.36537599666042103,0.4870838787761578,-0.018082485612024676
0.29523622849926257,0.3953948992533975,-0.09263064918445753
0.21929574161606244,0.2958859870683747,-0.16572559131622003
0.13324573027578138,0.1825704294379527,-0.23142314506813544
0.04441112674025809,0.0653069076538673,-0.29105091738326705
-0.04688570104115197,-0.05550701623266355,-0.3435768911803394
-0.13722577683886433,-0.17554373795660735,-0.3815744531342761
-0.22529395603478736,-0.29277730187507595,-0.41241728532613703
-0.3071559712561877,-0.40222655339168223,-0.42730808737328474
-0.3805471885928196,-0.5007242500607458,-0.42947401556587816
-0.4476617469762742,-0.5910953369364875,-0.4225631770618097
-0.4961516478931436,-0.6571023184985982,-0.39508878339074277
-0.5359512495508856,-0.7116498602214107,-0.3603499129665409
-0.5597668109681498,-0.7451205492524259,-0.3120776632589825
-0.5656293324569807,-0.754750523604617,-0.2526820339328136
-0.5618806928785631,-0.7516139971808401,-0.18730402271800173
-0.5331524460871845,-0.7151113064868222,-0.11080385750542156
-0.49376227177535575,-0.664267666278653,-0.03188655773194743
-0.4398283761628329,-0.5938781496950252,0.05086216072801868
-0.3685382178257118,-0.49996278999531113,0.13341655893227333
-0.2896781121408409,-0.395755391590008,0.21522845631741852
-0.19672765581254492,-0.2722283244591296,0.29161319533495683
-0.0975406012805344,-0.13999111355641114,0.36173163553645393
0.006819599053793979,-0.0005110742508373511,0.4261685094763607
0.11444167191014103,0.14401761606021612,0.47468314308556675
0.22180987555982237,0.2884858120898742,0.5158378307182023
0.32622485419260683,0.42954407705188835,0.5413306945856196
0.42385711226166545,0.5619597470004739,0.5515382321320784
0.5172776055140785,0.6889858604188182,0.5528423593157052
0.5927315502165023,0.7924681624180191,0.5298348483409012
0.6594023766552553,0.8843182457621231,0.49772429384977923
0.7112401834654887,0.9564933579283355,0.4511054683021679
0.7423243857966885,1.0009318151144393,0.38863465937912045
0.7627653259332932,1.031097944407772,0.3191711651717442
0.7564845502059583,1.0252949150858168,0.23475272370559036
0.735149246628857,0.9990862960230451,0.14486997335463908
0.6981776926408556,0.9516747660054649,0.04957932040019272
0.636045095593329,0.8699247850799838,-0.050137952474879836
0.5641648143948286,0.7747901815979794,-0.14976356972627636
0.47215073751052233,0.6519467747991164,-0.24815345182050155
0.36834040426090453,0.5126484770917953,-0.34099904163093375
0.2559226747335448,0.3613737795473468,-0.4305773421370839
0.1303148200070998,0.19131680222973296,-0.5055781207345019
0.002658566142648769,0.01811057407190724,-0.5729839993878468
-0.12936567075525648,-0.16169627578896892,-0.6269443845668092
-0.25930123648261283,-0.3393763228483512,-0.6635355354973942
-0.3881947701408181,-0.5160142213734942,-0.6910115006744708
-0.5068248385385222,-0.6795726186745934,-0.6934287429357807
-0.6177745182978852,-0.8330435459219335,-0.6837031695599287
-0.7184448810255886,-0.9729812906903185,-0.6584966850660892
-0.7985895508654868,-1.085446112823342,-0.6120099486064516
-0.8688501963534169,-1.1846322795817037,-0.5561490725709981
-0.9141895862573888,-1.2501249645681998,-0.4812441709942503
-0.9413188383082617,-1.2908188812841719,-0.395705208670588
-0.9532198855160909,-1.3107525437958683,-0.3018769875284857
-0.9332263506114423,-1.2869212126255358,-0.1956631874652148
-0.9005010610899253,-1.245515042342395,-0.08646668032710411
-0.8436300875418925,-1.170708513040551,0.02700052917309713
-0.7661164712956602,-1.0671350037735299,0.14040966993090542
-0.6774990501474237,-0.9480561485605216,0.2530453593985074
-0.5627393580985578,-0.792162743678205,0.35839529192103076
-0.4405294110967804,-0.6255783377953315,0.45770451930712736
-0.3057531526929732,-0.44103467697923404,0.5484782306266471
-0.1616078502709145,-0.2426421906820797,0.6236664462981365
-0.014531520417350528,-0.03974964949248286,0.690497363325259
0.13627628762917346,0.1694101756899154,0.7357562602944676
0.28403534567537086,0.37498591394125963,0.7668457214058909
0.4297113991986568,0.5783211975376871,0.7839689457517574
0.5629622206466844,0.7654712577810767,0.7755172990176595
0.6896799438112426,0.943971118929258,0.7563093946176385
0.7998394895347537,1.1002893745570936,0.7150521533387675
0.892405556836196,1.232647546799804,0.6578200901124382
0.974118659926099,1.3502592038061074,0.5899739908811529
1.0228878462370141,1.4225464638325394,0.5003608938119198
1.0583682578980875,1.4764225574061616,0.40402153653933176
1.0697660950634167,1.4968737364982352,0.2968126476422277
1.054260952106041,1.4797172127108182,0.181688190080249
1.0248318328940043,1.4430532402488683,0.06323745502673085
0.962118089459097,1.359445611237347,-0.05791241423911192
0.884147330082955,1.25414701709998,-0.17761163555754983
0.7882973770467252,1.1233895485237213,-0.29469641028259924
0.6692163991249913,0.9592113325997265,-0.4028849693128758
0.5415855213314977,0.7825988335039235,-0.5053319223248343
0.39658334691309693,0.5805642727919548,-0.5936541269432323
0.24449365361135753,0.3677539695309976,-0.6689336608789326
0.08735460840780654,0.14720670406001002,-0.733764349921462
-0.07363751913926464,-0.08018004945811588,-0.7734829177082818
-0.23267048203774307,-0.3053605993672034,-0.802352778181504
-0.38821319933979315,-0.5266872709294903,-0.8105268925420869
-0.5334717333143397,-0.7344251488036151,-0.7986930707375489
-0.6734800194707307,-0.9352709167588852,-0.7757691767082648
-0.7914172596004082,-1.1060851703835868,-0.7251801751621747
-0.8969525989792986,-1.2597102583695583,-0.6644362493125319
-0.9851362399931608,-1.3893449991114846,-0.5882976448411414
-1.0460964256201957,-1.4808398713160589,-0.49631868933505535
-1.0939410394764058,-1.553916825512074,-0.39720916665067885
-1.109177825013401,-1.5808809011278748,-0.2857280515482808
-1.1045652548648637,-1.5795565662491335,-0.16978815470652803
-1.0809407588223934,-1.5511208985149407,-0.04993634923126011
-1.0243611672260018,-1.4752539660604145,0.0701312029485412
-0.9546429766602061,-1.3803794593985381,0.18900943897557793
-0.8597406723598195,-1.2488884813473842,0.30254989122652015
-0.7468698110170687,-1.0909824053036032,0.4081078333947309
-0.6235281585552968,-0.9176412745803817,0.5081946617637444
-0.4786701280835358,-0.7120690068507,0.5893683644111103
-0.32886525428732544,-0.498801367425714,0.6615970314325269
-0.1712153977653513,-0.2732377802689817,0.7180762641555293
-0.010194725841811664,-0.04159511686785433,0.7547654176219774
0.15086646272433285,0.19072861164752464,0.7810927476676066
0.30759408661749543,0.4183487676921105,0.78122261378452
0.45764486433423646,0.6370796911076643,0.7679453469943336
0.5995744578016023,0.8449366988423703,0.7393854007968708
0.7232575942360359,1.0276024377344917,0.6884092162492368
0.8369242827947748,1.1962245983337898,0.62849395922228
0.9276740098457742,1.3325812725265571,0.5499344042536763
0.9986050764720027,1.4406272493435264,0.46130018730276506
1.055105780532413,1.5280980525638574,0.3646178849996622
1.0765112846793996,1.5649520373504473,0.2565879634477322
1.083867026735178,1.5813607008852932,0.14655975580446656
1.0649498471433687,1.559534053386186,0.032504836026234246
1.0211745060748818,1.5011453302758129,-0.08005280846866333
0.9638492830878905,1.4228314394079413,-0.19203323508688647
0.8751338261149205,1.297853816350236,-0.29563703985842715
0.7744806006707436,1.1549263490948027,-0.393478189144825
0.6575385868420891,0.9874683014789143,-0.4827871495883456
0.5244942627304638,0.7952299652097092,-0.5562335612918257
0.3845364798173437,0.5922824667712487,-0.6219925304657307
0.23417878328002525,0.3726349538515153,-0.6675628908760719
0.08115272701307966,0.14812388964391673,-0.6995604504091787
-0.07334261164055114,-0.0794031212954664,-0.7190510131248316
-0.22408958265542495,-0.303017254089611,-0.7145574412549436
-0.37080955800420795,-0.5213324044967734,-0.7002899468500419
-0.5072769961098986,-0.7257594095797879,-0.6669419371214077
-0.6309054602903913,-0.9121616176626224,-0.6185632333619291
-0.7464182929362098,-1.0871040099253457,-0.5616789124801495
-0.8348763900155344,-1.2231999173164403,-0.4848509848358205
-0.9111979465867572,-1.3415855654795477,-0.4028405131487082
-0.9674661335872485,-1.4307703783962946,-0.31125268330279143
-0.9978272091251253,-1.4817709061204765,-0.2130503432434662
-1.0151374243380251,-1.5134569481854683,-0.11255566205308175
-1.000538130539798,-1.4976459310285506,-0.009336369755761034
-0.9695577398501536,-1.4571689654550342,0.0918217663400747
-0.9204132676994402,-1.389383584044333,0.19141396506506225
-0.8450388075650389,-1.2816571466733764,0.28257880416659287
-0.7589701875736693,-1.1575548401465146,0.3693663129293594
-0.6522951299241313,-1.0016407303802357,0.44446886754541914
-0.5344429610126481,-0.8280631254831818,0.5081579538677896
-0.40800227087670005,-0.6409836128402819,0.5641050212685069
-0.27034641494159667,-0.43540068401909804,0.5987812578529985
-0.13036623022729077,-0.2256559423139019,0.6248904666086638
0.01191222219142743,-0.01121111960439758,0.6348608588117917
0.15176251674153948,0.20083520525076348,0.6283699231309315
0.28956773517130124,0.4104680951382171,0.6130933054015808
0.41561337321476616,0.6039379723166897,0.5767969709978741
0.5338215549468109,0.7862025502799281,0.5318564249552934
0.6407436530710331,0.9522308256626187,0.4757962085281679
0.7280183848926756,1.0894432182025866,0.406810925691346
0.8050833041334116,1.2115263786968422,0.332974315075632
0.8579122917109674,1.2975046042226999,0.2495556462634214
0.8935741648590699,1.3575785160026774,0.16298270611068866
0.914393877011057,1.3952359548514535,0.0739860197697666
0.9057582737833172,1.38797369635071,-0.015562712235735951
0.8854998409844029,1.3628141508094926,-0.10342894100873656
0.8424221617267851,1.3024731207643263,-0.18782256754605878
0.7813107664240947,1.2139472453559244,-0.26539086461219163
0.7096024573966268,1.108887884188485,-0.33938768769151434
0.6145133304139135,0.9667522915706743,-0.39908515631362523
0.5129645562408184,0.814099051191934,-0.45181387657303823
0.4001130291347669,0.6431510358799001,-0.4937360607615929
0.27945581440128975,0.4588935665778616,-0.5206206960700048
0.15526712351614225,0.268559990979894,-0.5401550948339474
0.028372731124858164,0.07246692648049255,-0.5414551583118133
-0.09703938887937388,-0.1222094343953548,-0.5328553355896218
-0.2204660241423462,-0.31473224654334536,-0.5138891851378163
-0.3341138200849696,-0.49353697109457256,-0.47907080219421816
-0.44266536602822887,-0.6650122357525097,-0.43792974021196185
-0.5376023293961014,-0.8164690100289049,-0.38477894890710934
-0.6195008112007788,-0.9483517675187316,-0.3242485053701244
-0.6921169422095965,-1.066250585997484,-0.25904840919244765
-0.7397618396153708,-1.1460166361491029,-0.18616353350841813
-0.7769761643522243,-1.209655725217723,-0.11197769096730016
-0.795327325454657,-1.2440765847519981,-0.03601336368682405
-0.7935069204331837,-1.2469226015775947,0.03899724238294036
-0.7812240831260383,-1.2333266574944568,0.112812387045323
-0.7433527166531531,-1.1791951413074644,0.1810874256587065
-0.6947336870091919,-1.1077821127639425,0.24463773776785688
-0.6321408097215377,-1.0139501831721902,0.30267413935764037
-0.5528925679736348,-0.8929244679474629,0.34975917369894055
-0.4673047509073994,-0.7614088717931313,0.3913106748048276
-0.3689341891564232,-0.6085375019683564,0.4200060995688852
-0.2658608589946272,-0.44732494342811224,0.4392343705115393
-0.15831100876821302,-0.27830109559455524,0.4508005048088884
-0.048265379339353334,-0.10374390240668355,0.44645328016515734
0.060565657205865715,0.06951059371251662,0.43600075974247515
0.16707641826501213,0.24029154174704476,0.41379981218257644
0.266784503626901,0.4012758814902305,0.3821304487592717
0.36303773204631884,0.5573455488248532,0.3450483550766697
0.4441774389497972,0.6906309505645407,0.2965763952487398
0.5178521647284398,0.8124222467191657,0.24459896099707168
0.5796441904804761,0.9158753589435022,0.1874764449711457
0.6239103514111649,0.9917984111779355,0.1269533545598042
0.6597089492566214,1.054381106915881,0.06502571509619648
0.6742826813743058,1.083171886003995,0.002655889780385695
0.6765227995731132,1.0921077926093097,-0.05834448482460554
0.6664948460330407,1.081259729107648,-0.11758819492726062
0.6360199507569144,1.0370658735800522,-0.17119732749054967
0.5974444439357921,0.9795364286001562,-0.22158611740540282
0.5431698462085095,0.8960036239551235,-0.2644443195656738
0.4782386549484063,0.7945382739478866,-0.30008793964559544
0.40681623356703367,0.6821080036547905,-0.33091127379117274
0.3228741228709316,0.5480279039224354,-0.34855796683039414
0.23639217495246118,0.40924981549086364,-0.3609327820898086
0.14484311942628214,0.2612353316465559,-0.3640619400262182
0.05202520766357986,0.11000867240391034,-0.3572120529908626
-0.040673668220981035,-0.04160648708631723,-0.34536819564846905
-0.13025223023837235,-0.1895570237856451,-0.32178575718427593
-0.21551370259771896,-0.3310879200883105,-0.2933497554999164
-0.2962018476150966,-0.46592421890939867,-0.2588779188554674
-0.3656425889758506,-0.5833096578958039,-0.21764146620620034
-0.42968798836043437,-0.6922426212681372,-0.17374849279644322
-0.48002721568214646,-0.7794069816044386,-0.1254700241180517
-0.5193019125954564,-0.8486704155393596,-0.07609297590757258
-0.5501849096377636,-0.9043904732891068,-0.02557298173482242
-0.5617219861630981,-0.9283784554526024,0.023876023869255542
-0.565656619577446,-0.9397842709574384,0.07221428846326998
-0.5550958894401944,-0.9270950420628778,0.1175874677443856
-0.5314542534889524,-0.8923970832788991,0.15862802431666695
-0.5006486565702931,-0.8456190047565463,0.19709177485885607
-0.4534628894082506,-0.7708128975555201,0.22692063433052775
-0.40045366536098537,-0.6858723456267625,0.25260181468380405
-0.3393895618812127,-0.5868555665898556,0.27203852479787044
-0.27044385456743325,-0.473683439967683,0.28280963510991325
-0.19872566987688733,-0.355379178914908,0.28939529176209594
-0.12213033998028554,-0.22770467616769055,0.2862773809424154
-0.04515223196777125,-0.09864081289552444,0.277631287031536
0.03193493150903544,0.03130859883204021,0.263817051096531
0.10588172892378864,0.15721414793139848,0.24159480285199572
0.177115203662426,0.2790250264374564,0.21641670028316629
0.24254449842252218,0.39200560730928313,0.18542476977568156
0.300527887650236,0.49305305891031215,0.15117273124107344
0.35427053133832703,0.5873468497544412,0.11475003707656359
0.39365171816179334,0.6581022842145459,0.07541022429529287
0.42689695774784925,0.7186095803299828,0.03603694028153612
0.4497638124438519,0.7618205156931492,-0.003702628496274153
0.46005309481548584,0.7837230845266843,-0.041766854963910326
0.4640454503958559,0.7949402614207782,-0.07894854709719011
0.4527314866302466,0.779866832091847,-0.11205478075609018
0.434023760369792,0.7519300866848051,-0.1423342093718816
0.40687887777258047,0.7092975002508866,-0.16924762933546242
0.36841266421121566,0.6465916146110008,-0.1896238219746232
0.3253634810143943,0.5756947487846018,-0.20703282624956618
0.2738785919067691,0.4894888958291271,-0.21755229002051876
0.21797404662930686,0.39500195179230313,-0.2229819417455307
0.1590975103690524,0.2948880987349089,-0.224592303528819
0.09656940895109878,0.1872775606557582,-0.21803996468634493
0.03387725814332543,0.07890775966129916,-0.20851482051006995
-0.028498078978204187,-0.029794136007599947,-0.19362251455820223
-0.08844336947499856,-0.1351120915718087,-0.1741750819692896
-0.14660951534325203,-0.23777861029635566,-0.15244080509613847
-0.19809755396357687,-0.32986565838662774,-0.12588648054587245
-0.2452337174838795,-0.4147264756141628,-0.09811771944917907
-0.2866863059707143,-0.49020129068279106,-0.0684431890840424
-0.3185549325311057,-0.5494270588257655,-0.03788014124958282
-0.34564534653409085,-0.6004707797753666,-0.007312367200977857
-0.3614536016580384,-0.6320581301023609,0.02263488767284382
-0.3698860455601293,-0.6507084504830101,0.051068730389695505
-0.3717280535413059,-0.6578232489888798,0.07831616987646105
-0.3614279519605571,-0.6433351937660211,0.10163898288902959
-0.3463923783341413,-0.6203474219473346,0.12312219422383591
-0.3222056912695518,-0.5808312950852323,0.1405140497249443
-0.2914232816623721,-0.5291611365718515,0.1537962459902711
-0.2566478877178888,-0.47015787488696414,0.16475207695930577
-0.21391162959236742,-0.39609615314058616,0.16888789641771032
-0.16907138183332684,-0.3179055413726493,0.17051399247857527
-0.12090556011607731,-0.2331345467760174,0.16786828893023953
-0.07124488709408172,-0.14486753912211958,0.160548134393668
-0.02093942696907542,-0.05504060581227675,0.15096080845554072
0.02844812901289478,0.034128863640957685,0.1365376690105745
0.07618820128121134,0.12084253465267411,0.1199905677274995
0.12181033160086938,0.20429333885041498,0.10124423656133347
0.16218110207050987,0.27907245202384307,0.07993091475923192
0.19972003191986717,0.34904658348075185,0.057847660446978394
0.2305113927425087,0.4074098956854587,0.034704607892960794
0.25551458831316404,0.45561099331808463,0.011532965596810048
0.27629500509174754,0.49637430012689426,-0.011530117004645207
0.2867142254243353,0.518607438149077,-0.03319832164132634
0.29301577627348574,0.5333585349820967,-0.05381058187800855
0.2918132464741752,0.5344789658670989,-0.072570050917592
0.28322586727610505,0.5219649524232399,-0.08862470599821141
0.2708275186935506,0.5023852713074429,-0.10314867326905343
0.24943960979193783,0.46593586856405655,-0.11334637404968527
0.22472255425354765,0.42308643151908976,-0.12131930733404057
0.19542982772774947,0.37147596867472665,-0.1264199935648527
0.16156252491118384,0.31079430811816994,-0.1273649065018329
0.12582154630706455,0.2463514370062385,-0.12644194740289497
0.0871555913759329,0.17575430171913925,-0.1214143411565997
0.048043307671220115,0.10381418661529249,-0.11404215157057684
0.008312571598146273,0.03029043351589962,-0.1046217290119016
-0.030052809386151978,-0.041554499579377124,-0.09198213956510591
-0.06741604326593414,-0.11186504777460879,-0.07825495373500581
-0.10204745772833801,-0.1777195840305198,-0.06270360968180458
-0.133197082823887,-0.23756741368813683,-0.04614855991450073
-0.16225176935528912,-0.2937828231376359,-0.029063736895542758
-0.18423469310087479,-0.3373396088736152,-0.011721169703813147
-0.20314982137296242,-0.37530033100616217,0.00536892504911741
-0.21699097953688917,-0.40397616548463466,0.021909804669118082
