Pd He RT merge,Pd foil 0001.dat,Pd H2 RT merge
-0.08617384946135391,-0.10202343711717132,-0.13517791324393297
-0.1027949890367295,-0.12708395354140242,-0.15511860784552592
-0.11245243211252486,-0.15447134813239827,-0.16823678317300983
-0.13231602883796958,-0.1794157431468859,-0.18061788676463855
-0.16098520357124724,-0.20215564828588237,-0.19231806388437994
-0.18296233946002838,-0.2261558592458564,-0.19989276595800748
-0.20098890365369218,-0.24811480264996288,-0.20445484263034575
-0.2105930034409199,-0.26450883804383685,-0.20218929273679637
-0.21975309216596187,-0.2760108581506603,-0.1918671490657388
-0.2286279180863307,-0.28468239850835597,-0.17688786388027264
-0.2291115263084602,-0.2787979383804525,-0.1535060406018541
-0.22901531493091576,-0.2772875620123922,-0.13257943372632008
-0.2279685696282369,-0.2829286126960745,-0.1154939002100324
-0.21526421720196787,-0.2790086121634697,-0.0768823235521574
-0.19664743978138155,-0.26597829207728313,-0.031178182796826645
-0.16355643809456233,-0.20888364057195047,0.012020612186453089
-0.12647025476914509,-0.1726480789151716,0.06145051191181334
-0.0852622426154514,-0.1587294061239388,0.1173381921008918
-0.04701725006516374,-0.12066358578256375,0.16048489785518558
-0.0035196568225503936,-0.07827849245185337,0.20577123243272138
0.059103830017860695,-0.03562323723549836,0.265056393699182
0.12104362452025039,0.036412412453003466,0.32031164716857724
0.1821735215679418,0.1282311042257354,0.37249550652751867
0.2527718577943558,0.2078226474097839,0.4272344469805496
0.3200868116376175,0.2893896020310616,0.47525950842273706
0.3798497494470393,0.37566894638095116,0.5094841962190335
0.4534850031470777,0.46818540035193823,0.5237177460599359
0.5293289674808442,0.5626815394361661,0.5291574080589255
0.5593332722921491,0.6539612480743712,0.5322547163481857
0.5967047418345851,0.7235667418039377,0.5184387792745268
0.643811463640431,0.7658710454547241,0.4828101993688096
0.6648571757338602,0.802567821663215,0.43705143658232176
0.6731303534746745,0.829248652184532,0.38601962626631187
0.6508849031974864,0.8159080536672972,0.32068190881976777
0.612897745373802,0.7781047116646073,0.24466896500988658
0.5615807402040897,0.7197137966889771,0.15931548582088176
0.4720536237927661,0.6225164197511271,0.058908475835301
0.3721634577895402,0.5118525479267086,-0.04497625762530365
0.2558485769690432,0.37712547004061303,-0.15321370158296413
0.1380045411580357,0.2294786167341939,-0.24510063282901268
0.01860063881787077,0.07420071695833504,-0.3284753432111138
-0.10725742858271364,-0.08250783038766185,-0.3985118710645513
-0.2314560775698634,-0.2351899978219817,-0.46334994582773303
-0.35203381078785057,-0.38032537183198445,-0.5195467805689055
-0.45992983445414803,-0.5037238489787917,-0.5558500757471734
-0.5599138920884971,-0.6158050387794776,-0.5835330049481989
-0.6345616676840905,-0.6991577222827436,-0.5961963873876784
-0.6935421412933558,-0.7637973930832811,-0.6006186323902915
-0.7363674189581518,-0.809179262400023,-0.5967169727505512
-0.7469335370502322,-0.8237169112460333,-0.5826835796023032
-0.751297829552721,-0.8279230255431987,-0.5647342867560516
-0.7517968100856641,-0.8141354627424179,-0.538878025973072
-0.7241613813523966,-0.7855880728215988,-0.5117951701505428
-0.6783730954907204,-0.7475631244190928,-0.4840051850374215
-0.6285978889300614,-0.6964768613238368,-0.4369999046291773
-0.5763045212861402,-0.6419308614114644,-0.38817712574100516
-0.5188891812154738,-0.5809050653437927,-0.3363896807962823
-0.4714523455030447,-0.5281137065980096,-0.2880106072537884
-0.4272251335253366,-0.47864947205535585,-0.24018588451430317
-0.3762209403059149,-0.4319521465215076,-0.18559786342382686
-0.32227490090709004,-0.3867362356305488,-0.11700248544083175
-0.264356570221753,-0.34299613451578137,-0.030857605023587947
-0.21241358510955313,-0.3022574752920481,0.06107597458481621
-0.15818645633337391,-0.25959016062190543,0.1573334044985181
-0.08942056885501931,-0.20651620648918717,0.2651355949209041
-0.025263152642274515,-0.14658098996710225,0.3709944896058206
0.035631186350324744,-0.08087848900591631,0.47593826130901784
0.12170604575198384,0.013063151539876472,0.5744435974416671
0.21611239870816404,0.12348341249928298,0.6650902535858706
0.32459069603924406,0.2665726003881521,0.7372082192700241
0.448884808352688,0.4186770861923038,0.7962160256682095
0.5806387237951461,0.5753501529142272,0.8470240169990055
0.7026660097608791,0.7382943468571417,0.8584676517092983
0.8110633941757208,0.8989897269316985,0.847498949195233
0.8984715094919448,1.0550703625063764,0.8035424320880775
0.9639060271782367,1.1596336122269457,0.7130359293407244
1.0130053466316908,1.240280681813047,0.6072923711472737
1.0035471152380306,1.270512615162321,0.48972843574548885
0.9650142619073455,1.2507006742538518,0.3556484225655885
0.8989191046090157,1.1832963900663132,0.20627685960361833
0.8001972195460056,1.0575830548319605,0.07650084187570164
0.6887257977836593,0.9110994416188984,-0.045758100216597625
0.5506448148034094,0.723921415266513,-0.15520572158964585
0.38818354382161613,0.532401110087948,-0.26476871910715705
0.20977013015643353,0.33717939259277246,-0.37498283835174995
0.058468122891041086,0.15200828154170182,-0.44916621136368645
-0.08771865590069472,-0.03496827059938185,-0.5132900090958894
-0.22664850186160182,-0.22716304895783543,-0.5606806984840639
-0.3292277116581447,-0.3875154608780327,-0.5809710849765047
-0.4181566076915072,-0.532473869615662,-0.5877321879425367
-0.5033743135237013,-0.6380918853621559,-0.5623042984438328
-0.5771319553215535,-0.7365961855477164,-0.5370805831241089
-0.6372497288841992,-0.8264334860262535,-0.5121906696101466
-0.6561655098917395,-0.8583112567852349,-0.46277711941271943
-0.6588097293983085,-0.8708902785130491,-0.40962089927415263
-0.6295204892756787,-0.8525806803920754,-0.3619781136397071
-0.6088269258274654,-0.8213724330364647,-0.2988576065529317
-0.594735207433374,-0.7806132516716181,-0.22442316389689676
-0.5710546612579265,-0.7321387066332636,-0.1581744686992403
-0.5238543035550992,-0.6772476065107991,-0.08844944697967452
-0.4258926743945458,-0.6093755243323572,-0.009982221312342998
-0.3652566623653879,-0.5220340417615811,0.059630302733502616
-0.3207390448343738,-0.4263368640328452,0.1240118132533356
-0.23550841598016378,-0.34060294074502395,0.17433600100952507
-0.15037930775609476,-0.2462627479439524,0.23124308262736082
-0.06472297972549511,-0.1390496225785224,0.2978765034802589
0.002415767973129458,-0.04040540109934265,0.3584511183093412
0.06430359217770451,0.05614537184612436,0.40962842531152693
0.12651781262601464,0.1561458327306119,0.4192530179066636
0.20646388316181816,0.2531003276285045,0.41375253917891325
0.30308992984331135,0.34788134415674205,0.39441605487697834
0.3392812575684545,0.437976823666146,0.38182892752094477
0.38083648202373793,0.5242169620019275,0.35904914464419185
0.4579643755528261,0.6001882512575221,0.3051635371224575
0.48809080207827693,0.6679781615793001,0.24290331101299567
0.4908543304436969,0.7313291811798335,0.1754172189630055
0.455226110596307,0.7429533789252838,0.07907975750705458
0.42407860427586547,0.7370252718689707,-0.015427257656834368
0.40089929203107805,0.7010155805251725,-0.10595539144174333
0.3378334525645491,0.6107413160154036,-0.19585107611862268
0.2603301979402021,0.4999212325279393,-0.28390494771760055
0.18168116488434405,0.3800342186118199,-0.359182657488735
0.08117103054972893,0.23707009908049764,-0.41637809551368604
-0.04275778304205338,0.0696371447237098,-0.45324174457178884
-0.19659745987092148,-0.10911380015967559,-0.47468991513521014
-0.33799179787400097,-0.287618943402638,-0.4905725440017721
-0.4151432881549588,-0.460557899973136,-0.4967395743785418
-0.49320614039817556,-0.604575426498661,-0.4757621422146549
-0.5716642936219781,-0.7275099601166153,-0.4355057016538636
-0.6132750679543195,-0.8116139142120631,-0.3625711638361528
-0.6419867079560769,-0.8827984923421738,-0.2865430672690436
-0.6476589910876668,-0.931566224527357,-0.20672179965131476
-0.6179368737836597,-0.9289218239220154,-0.1251920340067831
-0.5705771014306672,-0.8993271347208446,-0.04300705074214335
-0.4981558200276648,-0.8088800730219907,0.031143598572967182
-0.40797432950847506,-0.7051748640934381,0.12222263649662524
-0.29337896047132617,-0.5829667469654458,0.23661119384333798
-0.16336556371330158,-0.42799569910658763,0.32956965925113746
-0.04185353348400544,-0.26143719509107166,0.4099598027927173
0.014460984038855915,-0.08227605925565798,0.4525439065965754
0.12144613652780878,0.0925425799159249,0.4761266713211388
0.27245314197469567,0.2630642516987015,0.4830198512721543
0.39367438355148754,0.4214334555162478,0.48022392859401797
0.4958321726703539,0.5664842830665673,0.4809007567655846
0.5543066766284389,0.6776744198263336,0.493475557783556
0.5937620567924063,0.7680846233498939,0.4865552238679299
0.622475338819662,0.8458301020136453,0.46830851712031685
0.6499186713668923,0.8584785191629627,0.4185745853417139
0.6748513266300027,0.8775043054693507,0.37368518521897104
0.6954937140363087,0.9067238896692171,0.33704664334183965
0.6927521761636263,0.8907070987876874,0.27892677934247084
0.6785064957112628,0.8567339731665279,0.217836240419768
0.6364673990672913,0.8009670365121451,0.1864048421481183
0.5776110696824382,0.7386129750787089,0.1170709049602437
0.5014017534152877,0.6695899551345157,0.008420709704286683
0.4097056934356335,0.5973515676544843,-0.06457751761665251
0.3244711870555693,0.526630516871771,-0.13001888990890678
0.2689516248380478,0.4618143062135959,-0.19114363135138265
0.21340311380857768,0.38491274773465867,-0.25635484980735657
0.15752966781365993,0.2993546799796002,-0.32470856479151844
0.06087490021948143,0.2153524694285944,-0.3607636137919666
-0.042095495133626225,0.12492027656627705,-0.4223760373769007
-0.15567561551159484,0.020625890919809153,-0.5381078300250964
-0.2337223525742964,-0.1268836140018148,-0.6010320909125744
-0.3008150963539359,-0.2941414171234227,-0.6388506270150346
-0.41575822122620076,-0.47081185422635363,-0.6371981649396509
-0.5126688905907045,-0.6314006239675893,-0.6331143040399421
-0.5861262940205001,-0.7707645660215124,-0.6259395411928864
-0.6925961714501406,-0.8865104539563018,-0.6126407608954466
-0.7849631863440377,-0.9948375330782657,-0.5899480562696948
-0.7754029960266327,-1.0920249855949162,-0.531213952753094
-0.7761420372221961,-1.1697422104809043,-0.46185293533327576
-0.7853980673410154,-1.2308875373576817,-0.3841122749662683
-0.8219727723449787,-1.2616706733011414,-0.2578254182806987
-0.8356083107153722,-1.2787632604162038,-0.13173909853097232
-0.7860350317068546,-1.2688548009693086,-0.017644703666723716
-0.7705059977196909,-1.2224241307817014,0.06738316811218299
-0.7696334185557993,-1.1554097438742594,0.13839592642246537
-0.624148208142185,-1.0215709035172063,0.2840575748016961
-0.50037538510002,-0.8683077052183401,0.413901644292132
-0.40922532229158487,-0.6836595587905031,0.5203105004173558
-0.29596756826588616,-0.47922608376091697,0.563953096357763
-0.16895753341924416,-0.2657325264520384,0.5937991352195228
0.0068164082133206905,-0.027698184633113576,0.6628573871752241
0.15325141601675313,0.21152603541902107,0.7158607579634503
0.27130458154531145,0.4535036906981529,0.7531556748442501
0.3829072677714839,0.6425538640513909,0.7448059646181242
0.49428082413688496,0.824170515993168,0.7213536251963708
0.6066843268736898,1.0051934602167143,0.6715926798554236
0.7244776066749042,1.1476108298133352,0.6278545761790915
0.846381459204781,1.2658870618527849,0.5877670257074756
0.9699444370759708,1.3700478525538369,0.5237186941559374
1.0574558470008726,1.4681854253984759,0.44787741990456026
1.075688460439767,1.554585314594433,0.3514590339092448
1.0698711182543053,1.650507322817241,0.22670969663670026
1.0538152794589966,1.7380526621803165,0.08775037503996708
1.031879921054933,1.6950793627542695,-0.08256176258887865
1.014708804370135,1.599259628777902,-0.2126556001347606
1.0034194411063533,1.440257295733345,-0.2932043423462396
0.8418709586598304,1.206022116805006,-0.3975821978612066
0.6434909614117841,0.9565953726950001,-0.501524880641571
0.424395108395925,0.7076352997514718,-0.58340669647646
0.26500882169079054,0.44005661393775314,-0.636373272309344
0.15285412019906774,0.15878367458815867,-0.6665461428258505
-0.016752471633856097,-0.1347944419293824,-0.6462138836708378
-0.19164530451216866,-0.41580980893297176,-0.6355171361087623
-0.37053833284999516,-0.6681554707574031,-0.6566971211777828
-0.5464360409969078,-0.8728087954909025,-0.6790887083907569
-0.716443171617041,-1.0539981094417958,-0.7009521627654822
-0.7450386944900368,-1.218475672158918,-0.6893488724654593
-0.7974202221329281,-1.339855792396551,-0.6522783899832123
-0.8851358981287573,-1.3989588609323422,-0.5775296860521968
-0.991165078916026,-1.4086133715467877,-0.45278094221357756
-1.088302734194459,-1.400181088972593,-0.3311355683900136
-1.0977189269138043,-1.3695470322007757,-0.31823926304537276
-1.0817973201656932,-1.353613899583747,-0.26380701403284584
-1.041638224877056,-1.351821883640054,-0.16973100812938868
-1.0209637810298444,-1.3715885045826541,-0.0039503779440302755
-0.9896736338483284,-1.384455552228456,0.16017923331550513
-0.919372585609287,-1.3679625813019458,0.28856594637304217
-0.8413019448498014,-1.2993435267868203,0.3814632911973354
-0.7588577689106705,-1.1989869316119441,0.4520177232420847
-0.5735368624992199,-1.0293880768478776,0.5650351919610472
-0.39721804452419784,-0.8286144978178174,0.6799440178163584
-0.2399609399531796,-0.5744696572952197,0.7968595401321951
-0.035329104601868305,-0.30235336292165504,0.823903696222804
0.18086806509545453,-0.023057806561468417,0.8172051304487365
0.3463858947319248,0.27277065336815615,0.8127025846957792
0.4972617907844573,0.5536473204938618,0.8099628185397076
0.6309087843492871,0.8165174243642361,0.8092470408542964
0.7802592799005363,1.067891337328608,0.7600186399119705
0.927342858800838,1.3143414937796807,0.6825785472349255
1.055907871265465,1.555076073348813,0.5308959015887296
1.1909812028596087,1.757209862561524,0.39038238647061324
1.331698323811246,1.9316032532172238,0.2574268289756936
1.316542713522798,1.9656345446923753,0.13846403710634966
1.2811198518245606,1.976778085735989,0.02623351254833218
1.221872211488616,1.9566210841638607,-0.07416136156590135
1.1576499062674603,1.8764981748018603,-0.18262514563289362
1.0884249680021263,1.7623686943824355,-0.2928129420869501
0.9738270976160038,1.544450469864889,-0.35220992057104356
0.8014165055550461,1.301927474161804,-0.42765080613812323
0.5486821543484208,1.0259921425026615,-0.5252566454279989
0.34461925561396345,0.6986517357373581,-0.5882210970040183
0.15755499700184689,0.35534175199896517,-0.6331082691410301
-0.0035241363403320514,0.00913313608935129,-0.629469492447646
-0.19565162942850173,-0.3215778034664938,-0.6044510124400215
-0.41474143947210007,-0.6361808443440069,-0.5602001212282265
-0.5274018137362442,-0.8913108578533384,-0.6073523478539034
-0.6083548241919468,-1.0953957915884456,-0.6471888382508892
-0.6367523716976741,-1.1771221792923,-0.6358870526179032
-0.7673416449507233,-1.2415944883585948,-0.6017914537784533
-0.9567818240604511,-1.2956844098212303,-0.5545947967251308
-1.0111385896757077,-1.248753670216612,-0.5326822469003815
-0.9975555142326319,-1.1977956423250642,-0.5006629910773985
-0.8678133910045598,-1.1395081925992743,-0.4510984829227107
-0.8297171461717918,-1.0309871325046245,-0.35510058630494523
-0.8259786073570282,-0.9165291431804632,-0.2490884394140825
-0.8391652810876139,-0.8959441542030786,-0.1923951208526342
-0.806440302737598,-0.9014953554644622,-0.07533714639618262
-0.7231770414338389,-0.9357269789139603,0.10867564256476128
-0.6994032293704316,-0.9901024983405152,0.2867308989796338
-0.6749846902397884,-1.0297006763091054,0.42975305805904374
-0.6091275924541676,-1.0012246009502803,0.4462886576304862
-0.5387844419626002,-0.9487926155740393,0.4918918675355408
-0.4648654711126687,-0.8790710628369687,0.5583732323136354
-0.38605445351640927,-0.7417004519631495,0.7140172320496663
-0.28294471724261006,-0.5780252196390991,0.8404790358478814
-0.1303416868024131,-0.36757439126913405,0.8953478933797001
-0.0225496605529873,-0.15527849231076726,0.8734062962568808
0.07482844896800347,0.05849279344196788,0.8195420066745956
0.3213120498567815,0.28602321304236294,0.804794444491909
0.47712177529493566,0.501730672100954,0.7658603645379648
0.5115395467232254,0.7001296042362275,0.6951557805687466
0.6310705266652379,0.8980513126229137,0.5582224565471312
0.7684032148801021,1.091793536887608,0.40759579936534024
0.8898852954823843,1.269861418885958,0.26905628022798705
0.9471806784163918,1.3946533179177663,0.11845089486699675
0.949229903512746,1.4733384421948001,-0.04201405283856294
0.9867637029457874,1.59115818528992,-0.18926964818788472
1.0495162825829583,1.692387390730596,-0.32006615960901824
1.169884521723671,1.7402570078953439,-0.412707072947632
1.143560148154659,1.7105459254457847,-0.4591804735038471
1.0361150197838112,1.6365328736593703,-0.4805381795344057
0.9421397267930098,1.469666233621221,-0.5165051271452188
0.8350945447814458,1.2390173529621713,-0.5344728747775656
0.7060215490353821,0.9033642641149864,-0.5235185621680478
0.45425909365717865,0.552765039983615,-0.4788554326815292
0.16785098443115046,0.19826762343561058,-0.4343209999435862
-0.06678347469952595,-0.1364193893023686,-0.47329680227841514
-0.27824922064805924,-0.4916184391073895,-0.4928350606102609
-0.46466248448810443,-0.8671419643759439,-0.4918953736271176
-0.6362092995222076,-1.1439573118203556,-0.3976479091063453
-0.7666515240881772,-1.345883544353242,-0.3120126298937502
-0.7639552030802602,-1.3453355428255955,-0.3084120576385529
-0.8180170355292845,-1.291465431755404,-0.2763315962905093
-0.9102425247882082,-1.2017588645529431,-0.2251285896628768
-0.7869122500448138,-1.167014102526302,-0.15676017410320797
-0.6657271029577896,-1.1145599387839757,-0.11597323412498982
-0.5650073832623317,-1.023262285701566,-0.1310156295119454
-0.5676592236886613,-0.9620704802519728,-0.06371520783945397
-0.6127872090537189,-0.9159204816213631,0.0374523561030207
-0.6443131621797551,-0.8964939464902392,0.13231940695262728
-0.6444743096913128,-0.8035017105952083,0.18716402364361487
-0.6049078971097934,-0.6166374223555382,0.19171981348694325
-0.4972035529130498,-0.5363392996473177,0.28009918780721993
-0.3790383060904534,-0.49389968877042434,0.3794163635940895
-0.28341653563023256,-0.5101794229122171,0.44134966846571994
-0.25006935820973136,-0.4226181451475369,0.42721200036589496
-0.2676778156824622,-0.2492376952348649,0.35050330882461905
-0.12051090836644537,-0.04043005679069547,0.38186235547946745
0.015886975210081054,0.14157508042395528,0.39835425308343436
0.09096965737062072,0.2514709617396534,0.3544701306561058
0.2145489622097103,0.40330137748718603,0.3191708882044238
0.36007680262795555,0.5789795097515223,0.28874805102061646
0.35610478681842384,0.7982767506271511,0.2795612353957607
0.32873719538488566,0.9547035539933042,0.24094714025412634
0.26542611053386345,1.013384905296241,0.1571438728208255
0.40606735230949437,0.9612008602052673,0.14172213592276092
0.5906315114875392,0.88648277543022,0.1414969626055605
0.648929746109565,0.8883238462367804,0.10390807601773473
0.7031857508681745,0.9146584928203039,0.024216069213668118
0.7530734622900249,0.9651566617888486,-0.096788180358474
0.7151363842896006,0.9094976034196531,-0.16689462950426281
0.6302493618162683,0.8400781083683729,-0.21137313509941746
0.43966082793678296,0.7776887417175945,-0.19939281618813529
0.33541369880505123,0.6535465741152587,-0.2846495856717635
0.2871302899880988,0.4904408025205026,-0.43184856819231277
0.30743951653604723,0.3438241788320313,-0.36562251926059053
0.27776749874418427,0.20928081661318365,-0.3269105881866587
0.15048457341387572,0.09549851215807431,-0.34916412867172386
0.060387133411261264,0.0003243680907621671,-0.3496420419485342
-0.009657614120167883,-0.09262054784229948,-0.33938916487504495
-0.02480767822763668,-0.24438053641220703,-0.30591635078380874
-0.11669749775877672,-0.411394556478906,-0.28552687294567275
-0.3014465185509672,-0.5979369023012314,-0.28070953666458476
-0.4103241355845457,-0.7491484490040026,-0.21103422315281006
-0.5078632989652686,-0.8639659244342139,-0.1331986421019154
-0.6242658058099484,-0.855106087514166,-0.08064375977979911
-0.5817633051541945,-0.8379089345604205,-0.052572460185938384
-0.41521560969775523,-0.8141164472958055,-0.043412374464128434
-0.48614783382147486,-0.8185802876256507,0.007251905843460527
-0.5196679938774371,-0.8101654955821948,0.06263107729481573
-0.42459357277787585,-0.7668930609102889,0.12127476958893074
-0.36207526259998607,-0.698891341347681,0.2199102137552304
-0.3188028920204958,-0.6234304348229954,0.3327121601152794
-0.34655196617539136,-0.6652129548823934,0.3070346200351828
-0.32835236295385434,-0.6452248455617461,0.30393057705791965
-0.24339708229799883,-0.5354586047383115,0.3337183782062022
-0.21680013515203536,-0.39462999758048445,0.34428437280266433
-0.18735081282095906,-0.24520672563023127,0.3344774377771197
-0.039023279673638445,-0.09421441097051933,0.23648707889405038
0.03407082149960703,0.0758810858972021,0.21500335064788756
0.03620994874361032,0.26337887116403025,0.2655032480629316
0.09810054718606412,0.33343719500658425,0.22856884090763474
0.18028975345059892,0.39230613747864834,0.197355100289453
0.3003114742008121,0.46530140361209243,0.21735757927378055
0.3238486739863651,0.5640434853805737,0.2201259879351504
0.28860341465550865,0.6790243708092363,0.2123871137080874
0.2819290895466887,0.6621721244537356,0.16891357164068016
0.26040500305972886,0.6696806807958943,0.12598636866275784
0.21172328458802875,0.7229821363771195,0.08427074413258334
0.3411170766240288,0.7672969723133642,0.04608301331162487
0.5081943194190376,0.7862719490547961,-0.0038829543751027536
0.4062129504101051,0.6009300056237081,-0.17259284000524144
0.3629131957748509,0.47686882978586115,-0.290812687924278
0.3872948498019337,0.42378233559759343,-0.35049557177417046
0.3427714080144238,0.4292444635117826,-0.3004057477560045
0.2782336301586556,0.4478826326882526,-0.2540595901487718
0.18926749412243501,0.47309776779982476,-0.305838697188078
0.205803445380999,0.40698703152915594,-0.3061139185628052
0.3007725641643431,0.2732764179016367,-0.26805229764528204
0.2596125713480435,0.1519792031668768,-0.3012277954160725
0.19169933836448155,0.03860061396606314,-0.30573259851918494
0.08401443220992638,-0.05881429020701959,-0.2376750196663413
-0.02033808078439618,-0.04974027632707122,-0.17404835195114365
-0.12066082288770447,0.0034414203715205116,-0.11456480584804941
-0.1830090247619614,-0.05573079557083187,-0.08916260867995475
-0.2271367394817592,-0.2015718491848675,-0.13203380916901802
-0.24627133702363047,-0.4690761384174658,-0.2701826345289032
-0.2179001355407919,-0.5968028834830023,-0.193124410826847
-0.1945153707288413,-0.6695357122973583,-0.07405820340792695
-0.26602956395266525,-0.649988118005367,-0.03741259853958304
-0.3147487958771042,-0.6182726209918361,-0.007401739180114516
-0.34324100819603676,-0.5754014631606857,0.01682013111458669
-0.3842059800468219,-0.6335241718206737,0.06889948896530905
-0.4260860255965027,-0.6671470404375593,0.11518631907446511
-0.4660377996835326,-0.5989112324098314,0.13570349194526365
-0.3269500333844365,-0.508368135453556,0.2133202653134896
-0.08437039813880008,-0.40477671199119525,0.3241988200669907
-0.021956978110811362,-0.3920554135693043,0.40329389036582536
-0.0057354282354191675,-0.34044077557979113,0.41172193056283146
-0.06806121403074479,-0.22305077818226496,0.30007432541179035
-0.07844146808286828,-0.14727820713791806,0.1366908537669758
-0.0870318959923431,-0.08080419630168362,-0.027001570543671003
-0.22558649893143903,0.024278989985532864,-0.042774476518390246
-0.2849979033290215,0.14988820937967345,-0.015793760857009086
-0.2578628915970798,0.29698420481268567,0.05753796668270533
-0.21469489553247323,0.324041491434738,0.020617233415673418
-0.15020957213846622,0.33244177106321604,-0.0157146837534099
-0.020113267283194902,0.3519872329577683,0.02148814103457282
0.09458603326131096,0.36257456915510583,0.024562952441654816
0.19778467353908533,0.36678263146497836,0.0035414721221705067
0.15372894182430594,0.38319291381909515,0.05862656513515437
0.13529344395216145,0.36935342537769533,0.0842495034413375
0.18498673305476454,0.29090691106340355,0.04091813556279729
0.19506659662396464,0.19804607409480152,0.03478759377113734
0.18404942870182175,0.10613922513052822,0.037926894946116264
0.1178461241786273,0.11989377434553547,-0.06673228290742635
0.11877211430679405,0.1994943812061658,-0.10000309964403738
0.20819373518848389,0.3664950989546726,-0.039423128368457044
0.24070325402296158,0.30192106498900095,-0.0837816112248898
0.2584930374126928,0.19272224783575947,-0.1391283351840701
0.2729360663386354,0.14872580995517343,-0.11934643243536172
0.29566799764228147,0.11049824145886349,-0.10108046278631565
0.3256209420765938,0.07696875183944335,-0.08399922403062358
0.2104858256283379,0.04618201223029021,-0.09289627178160831
0.1193500064660958,0.0009087144842309935,-0.09498117512212575
0.13010742901048827,-0.08236020277157245,-0.07243073850770118
0.10709552055650186,-0.13765279564051852,-0.012989810057876972
0.06776445760245689,-0.1757771437145286,0.06728773321318253
0.1664501920539464,-0.11640858525953238,0.18154630318819426
0.17966863559598595,-0.08150152713741372,0.2391346210450405
0.05588253315981828,-0.08607015224441102,0.20546644764604163
0.09147489864215193,-0.1283472377931732,0.21377186247100347
0.17099042268312964,-0.17177721378275473,0.23555282523097418
